method,split,task,family,mean_success,ci95_success,mean_safety_violation,ci95_safety_violation,mean_damage,ci95_damage,mean_fault_f1,ci95_fault_f1,mean_interaction_f1,ci95_interaction_f1,mean_false_isolation,ci95_false_isolation,mean_recovery_latency,ci95_recovery_latency,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
nominal_multimodal_policy,paired_sensor_shift,tool_use_contact_control,proprioception_only,0.4541,0.0490,0.2347,0.0366,0.1548,0.0260,0.2857,0.0283,0.1701,0.0380,0.1939,0.0214,0.7273,0.0045,0.4397,0.0041,7,0.3044
nominal_multimodal_policy,paired_sensor_shift,tool_use_contact_control,tactile_only,0.4524,0.0349,0.2262,0.0249,0.2024,0.0239,0.2670,0.0397,0.1633,0.0555,0.1922,0.0343,0.7331,0.0190,0.4541,0.0081,7,0.2789
nominal_multimodal_policy,paired_sensor_shift,tool_use_contact_control,vision_only,0.3980,0.0209,0.2500,0.0464,0.1565,0.0213,0.2415,0.0469,0.1735,0.0283,0.1803,0.0376,0.7199,0.0086,0.4409,0.0048,7,0.3537
nominal_multimodal_policy,single_sensor_shift,deformable_handling,compositional_multi_sensor,0.4626,0.0358,0.4252,0.0352,0.2959,0.0369,0.2364,0.0200,0.1973,0.0516,0.1327,0.0303,0.8729,0.0117,0.6353,0.0052,7,0.4745
nominal_multimodal_policy,single_sensor_shift,deformable_handling,depth_only,0.4303,0.0271,0.2432,0.0278,0.1599,0.0356,0.2245,0.0372,0.2143,0.0222,0.1054,0.0156,0.7064,0.0090,0.4372,0.0079,7,0.3384
nominal_multimodal_policy,single_sensor_shift,deformable_handling,force_torque_only,0.4456,0.0423,0.2585,0.0317,0.2024,0.0455,0.2381,0.0391,0.2228,0.0419,0.0952,0.0301,0.7158,0.0127,0.4566,0.0034,7,0.3197
nominal_multimodal_policy,single_sensor_shift,deformable_handling,language_grounding_only,0.4779,0.0476,0.2160,0.0241,0.1497,0.0309,0.2687,0.0377,0.2211,0.0274,0.1071,0.0216,0.7219,0.0142,0.4196,0.0040,7,0.2704
nominal_multimodal_policy,single_sensor_shift,deformable_handling,proprioception_only,0.4847,0.0111,0.2619,0.0435,0.1599,0.0374,0.2211,0.0143,0.2092,0.0455,0.1139,0.0190,0.7112,0.0071,0.4253,0.0063,7,0.2789
nominal_multimodal_policy,single_sensor_shift,deformable_handling,tactile_only,0.4558,0.0313,0.2177,0.0340,0.1599,0.0363,0.2262,0.0391,0.2160,0.0332,0.1156,0.0352,0.7038,0.0111,0.4386,0.0050,7,0.3061
nominal_multimodal_policy,single_sensor_shift,deformable_handling,vision_only,0.4422,0.0468,0.1871,0.0159,0.1667,0.0114,0.2432,0.0249,0.2194,0.0190,0.1020,0.0333,0.7115,0.0048,0.4320,0.0020,7,0.3044
nominal_multimodal_policy,single_sensor_shift,grasp_selection,compositional_multi_sensor,0.5136,0.0622,0.3452,0.0310,0.2228,0.0220,0.2109,0.0300,0.1956,0.0384,0.1088,0.0193,0.8581,0.0111,0.5741,0.0051,7,0.4014
nominal_multimodal_policy,single_sensor_shift,grasp_selection,depth_only,0.4354,0.0449,0.2211,0.0301,0.1616,0.0349,0.2177,0.0195,0.2109,0.0340,0.1156,0.0253,0.7068,0.0058,0.4088,0.0056,7,0.3112
nominal_multimodal_policy,single_sensor_shift,grasp_selection,force_torque_only,0.4813,0.0452,0.2381,0.0432,0.1735,0.0209,0.2296,0.0471,0.2415,0.0098,0.1105,0.0232,0.7135,0.0091,0.4191,0.0043,7,0.2687
nominal_multimodal_policy,single_sensor_shift,grasp_selection,language_grounding_only,0.4796,0.0352,0.2007,0.0343,0.1429,0.0239,0.1956,0.0249,0.2041,0.0180,0.1241,0.0292,0.7167,0.0096,0.3905,0.0060,7,0.3095
nominal_multimodal_policy,single_sensor_shift,grasp_selection,proprioception_only,0.4983,0.0484,0.1752,0.0141,0.1463,0.0416,0.2245,0.0281,0.2126,0.0281,0.1378,0.0215,0.7053,0.0096,0.3971,0.0071,7,0.2466
nominal_multimodal_policy,single_sensor_shift,grasp_selection,tactile_only,0.4847,0.0514,0.2211,0.0254,0.1599,0.0160,0.2551,0.0333,0.2007,0.0399,0.1105,0.0174,0.7087,0.0150,0.4078,0.0040,7,0.2738
nominal_multimodal_policy,single_sensor_shift,grasp_selection,vision_only,0.4830,0.0349,0.1735,0.0352,0.1378,0.0196,0.2262,0.0283,0.2415,0.0425,0.1173,0.0148,0.7125,0.0077,0.4045,0.0053,7,0.2891
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,compositional_multi_sensor,0.4830,0.0349,0.3861,0.0133,0.2517,0.0224,0.2177,0.0214,0.2228,0.0428,0.1190,0.0153,0.8681,0.0117,0.6222,0.0048,7,0.4507
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,depth_only,0.4694,0.0301,0.2551,0.0283,0.1531,0.0119,0.2279,0.0376,0.2364,0.0492,0.1071,0.0176,0.7167,0.0177,0.4326,0.0095,7,0.3197
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,force_torque_only,0.5000,0.0249,0.2602,0.0320,0.1701,0.0278,0.2415,0.0359,0.1905,0.0292,0.1276,0.0431,0.7225,0.0072,0.4454,0.0050,7,0.3027
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,language_grounding_only,0.4779,0.0495,0.2058,0.0296,0.1446,0.0406,0.2347,0.0506,0.2228,0.0589,0.1190,0.0204,0.7159,0.0103,0.4128,0.0038,7,0.2942
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,proprioception_only,0.4422,0.0798,0.2330,0.0548,0.1429,0.0210,0.2245,0.0358,0.1939,0.0167,0.1173,0.0236,0.7010,0.0165,0.4077,0.0059,7,0.3350
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,tactile_only,0.4677,0.0373,0.2415,0.0321,0.1480,0.0325,0.2415,0.0377,0.2245,0.0332,0.1344,0.0150,0.6991,0.0133,0.4296,0.0059,7,0.3010
nominal_multimodal_policy,single_sensor_shift,insertion_alignment,vision_only,0.4592,0.0363,0.2483,0.0180,0.1582,0.0248,0.2058,0.0524,0.1956,0.0321,0.1122,0.0168,0.6980,0.0077,0.4148,0.0077,7,0.3197
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,compositional_multi_sensor,0.4711,0.0349,0.4048,0.0398,0.2585,0.0355,0.2109,0.0237,0.2330,0.0356,0.0918,0.0141,0.8631,0.0082,0.6191,0.0053,7,0.4558
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,depth_only,0.4677,0.0393,0.2194,0.0227,0.1650,0.0362,0.2279,0.0528,0.2415,0.0304,0.1122,0.0183,0.7046,0.0102,0.4240,0.0074,7,0.2925
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,force_torque_only,0.4592,0.0309,0.2483,0.0376,0.1599,0.0203,0.2245,0.0465,0.2364,0.0299,0.1122,0.0221,0.7030,0.0164,0.4425,0.0015,7,0.3180
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,language_grounding_only,0.4592,0.0243,0.2126,0.0172,0.1480,0.0387,0.2160,0.0332,0.2007,0.0257,0.1259,0.0183,0.7191,0.0082,0.4151,0.0035,7,0.3061
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,proprioception_only,0.5000,0.0567,0.2109,0.0387,0.1514,0.0573,0.2347,0.0258,0.2296,0.0226,0.1207,0.0241,0.6949,0.0044,0.4136,0.0054,7,0.2636
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,tactile_only,0.4694,0.0345,0.1939,0.0208,0.1752,0.0416,0.2296,0.0460,0.2262,0.0233,0.1173,0.0180,0.6962,0.0125,0.4279,0.0046,7,0.2942
nominal_multimodal_policy,single_sensor_shift,mobile_manip_near_obstacles,vision_only,0.5068,0.0458,0.2517,0.0230,0.1650,0.0505,0.2143,0.0414,0.2160,0.0339,0.1378,0.0529,0.6915,0.0138,0.4154,0.0070,7,0.2568
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,compositional_multi_sensor,0.4558,0.0397,0.3793,0.0213,0.2364,0.0213,0.2483,0.0448,0.2262,0.0356,0.1139,0.0283,0.8599,0.0090,0.6004,0.0060,7,0.4490
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,depth_only,0.4660,0.0497,0.2194,0.0227,0.1616,0.0221,0.2160,0.0336,0.2347,0.0419,0.1293,0.0180,0.6975,0.0092,0.4162,0.0035,7,0.2908
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,force_torque_only,0.4660,0.0409,0.2381,0.0269,0.1752,0.0287,0.2007,0.0257,0.2024,0.0444,0.1446,0.0219,0.7103,0.0080,0.4361,0.0084,7,0.2925
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,language_grounding_only,0.4405,0.0283,0.2347,0.0202,0.1633,0.0195,0.2483,0.0336,0.2143,0.0297,0.1173,0.0213,0.7216,0.0191,0.4032,0.0058,7,0.2721
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,proprioception_only,0.4388,0.0339,0.2381,0.0184,0.1207,0.0445,0.2296,0.0422,0.2211,0.0356,0.1310,0.0260,0.7075,0.0081,0.4092,0.0042,7,0.3248
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,tactile_only,0.4252,0.0377,0.2126,0.0500,0.1769,0.0418,0.2245,0.0421,0.2245,0.0399,0.1071,0.0279,0.7069,0.0153,0.4194,0.0079,7,0.3588
nominal_multimodal_policy,single_sensor_shift,tool_use_contact_control,vision_only,0.4609,0.0287,0.2194,0.0337,0.1531,0.0336,0.2160,0.0376,0.1905,0.0360,0.1310,0.0414,0.7104,0.0107,0.4150,0.0066,7,0.3044
oracle_failure_aware_policy,combined_stress,deformable_handling,compositional_multi_sensor,0.9541,0.0219,0.3963,0.0352,0.2007,0.0433,0.6378,0.0287,0.6684,0.0172,0.0357,0.0144,0.7045,0.0106,0.5468,0.0063,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,depth_only,0.6786,0.0330,0.1122,0.0215,0.0850,0.0224,0.6378,0.0190,0.6514,0.0366,0.0527,0.0160,0.4767,0.0125,0.2731,0.0077,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,force_torque_only,0.7245,0.0236,0.1497,0.0259,0.0969,0.0219,0.6480,0.0410,0.6769,0.0351,0.0408,0.0160,0.4994,0.0157,0.3071,0.0062,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,language_grounding_only,0.7109,0.0548,0.1531,0.0365,0.0867,0.0189,0.6139,0.0254,0.7007,0.0312,0.0306,0.0175,0.5005,0.0126,0.2571,0.0046,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,proprioception_only,0.6803,0.0358,0.1054,0.0294,0.1122,0.0215,0.6837,0.0413,0.6922,0.0376,0.0187,0.0086,0.4702,0.0088,0.2589,0.0081,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,tactile_only,0.7058,0.0377,0.1412,0.0281,0.1071,0.0314,0.6429,0.0288,0.6854,0.0352,0.0340,0.0180,0.4783,0.0091,0.2761,0.0078,7,0.0000
oracle_failure_aware_policy,combined_stress,deformable_handling,vision_only,0.6973,0.0625,0.1276,0.0226,0.0986,0.0237,0.6156,0.0400,0.6633,0.0291,0.0289,0.0112,0.4739,0.0090,0.2677,0.0090,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,compositional_multi_sensor,0.9167,0.0153,0.3027,0.0356,0.1412,0.0148,0.6003,0.0514,0.6990,0.0258,0.0408,0.0112,0.6703,0.0142,0.4647,0.0047,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,depth_only,0.7007,0.0479,0.1139,0.0259,0.0714,0.0210,0.6276,0.0309,0.6837,0.0259,0.0289,0.0069,0.4816,0.0161,0.2391,0.0073,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,force_torque_only,0.7585,0.0317,0.0952,0.0184,0.0901,0.0190,0.6361,0.0370,0.6684,0.0369,0.0153,0.0067,0.4755,0.0134,0.2561,0.0076,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,language_grounding_only,0.7262,0.0360,0.0986,0.0273,0.0561,0.0195,0.6667,0.0292,0.6769,0.0230,0.0187,0.0123,0.4944,0.0092,0.2226,0.0057,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,proprioception_only,0.7432,0.0249,0.0901,0.0243,0.0663,0.0249,0.6003,0.0496,0.6650,0.0547,0.0357,0.0204,0.4809,0.0103,0.2251,0.0070,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,tactile_only,0.7092,0.0259,0.0867,0.0214,0.0833,0.0318,0.6497,0.0377,0.6718,0.0345,0.0391,0.0189,0.4831,0.0140,0.2413,0.0068,7,0.0000
oracle_failure_aware_policy,combined_stress,grasp_selection,vision_only,0.7211,0.0254,0.0952,0.0228,0.0663,0.0254,0.6139,0.0356,0.6633,0.0397,0.0306,0.0123,0.4757,0.0117,0.2332,0.0057,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,compositional_multi_sensor,0.9014,0.0355,0.3793,0.0457,0.1973,0.0441,0.6361,0.0543,0.6837,0.0349,0.0476,0.0222,0.6898,0.0093,0.5219,0.0048,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,depth_only,0.6990,0.0501,0.1327,0.0362,0.0782,0.0243,0.6667,0.0330,0.7194,0.0341,0.0289,0.0112,0.4745,0.0129,0.2629,0.0049,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,force_torque_only,0.7398,0.0454,0.1565,0.0224,0.1003,0.0249,0.6718,0.0441,0.6905,0.0522,0.0272,0.0098,0.4912,0.0129,0.2875,0.0050,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,language_grounding_only,0.7007,0.0294,0.1344,0.0291,0.0799,0.0189,0.5969,0.0332,0.6429,0.0279,0.0187,0.0112,0.4951,0.0143,0.2530,0.0057,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,proprioception_only,0.6990,0.0309,0.0935,0.0246,0.1020,0.0305,0.6327,0.0593,0.6412,0.0421,0.0442,0.0174,0.4815,0.0135,0.2518,0.0077,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,tactile_only,0.7109,0.0329,0.1276,0.0226,0.0867,0.0150,0.6718,0.0269,0.7007,0.0328,0.0323,0.0150,0.4824,0.0188,0.2699,0.0063,7,0.0000
oracle_failure_aware_policy,combined_stress,insertion_alignment,vision_only,0.6905,0.0388,0.1361,0.0287,0.0884,0.0249,0.6361,0.0404,0.6837,0.0516,0.0357,0.0204,0.4735,0.0098,0.2568,0.0047,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,compositional_multi_sensor,0.8946,0.0320,0.3367,0.0321,0.1888,0.0396,0.6378,0.0423,0.6565,0.0402,0.0510,0.0202,0.6823,0.0080,0.5176,0.0041,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,depth_only,0.7228,0.0248,0.1480,0.0404,0.1276,0.0296,0.5952,0.0619,0.6616,0.0345,0.0374,0.0129,0.4726,0.0061,0.2710,0.0068,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,force_torque_only,0.7500,0.0345,0.1684,0.0139,0.1190,0.0222,0.6190,0.0144,0.6667,0.0349,0.0340,0.0119,0.4859,0.0149,0.2902,0.0065,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,language_grounding_only,0.6786,0.0407,0.0952,0.0176,0.0765,0.0233,0.6327,0.0285,0.6956,0.0317,0.0357,0.0072,0.4869,0.0111,0.2494,0.0081,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,proprioception_only,0.6582,0.0329,0.1071,0.0297,0.0680,0.0278,0.6514,0.0337,0.6990,0.0406,0.0357,0.0191,0.4792,0.0090,0.2491,0.0053,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,tactile_only,0.6837,0.0496,0.1224,0.0214,0.0918,0.0150,0.6786,0.0292,0.6139,0.0264,0.0578,0.0139,0.4765,0.0103,0.2676,0.0048,7,0.0000
oracle_failure_aware_policy,combined_stress,mobile_manip_near_obstacles,vision_only,0.6735,0.0589,0.1139,0.0168,0.0646,0.0100,0.6139,0.0511,0.6446,0.0307,0.0374,0.0079,0.4766,0.0136,0.2544,0.0071,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,compositional_multi_sensor,0.9371,0.0214,0.3061,0.0359,0.1854,0.0264,0.6361,0.0301,0.6956,0.0509,0.0238,0.0144,0.6868,0.0106,0.4991,0.0046,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,depth_only,0.7177,0.0503,0.1241,0.0264,0.0986,0.0243,0.6599,0.0397,0.7058,0.0422,0.0340,0.0246,0.4752,0.0146,0.2555,0.0050,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,force_torque_only,0.7279,0.0376,0.1378,0.0143,0.0901,0.0370,0.6514,0.0437,0.7058,0.0498,0.0272,0.0150,0.4926,0.0107,0.2785,0.0077,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,language_grounding_only,0.7160,0.0396,0.1241,0.0133,0.0680,0.0220,0.6344,0.0352,0.6735,0.0356,0.0340,0.0241,0.4982,0.0168,0.2430,0.0046,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,proprioception_only,0.6854,0.0360,0.0952,0.0125,0.0765,0.0209,0.6497,0.0404,0.6786,0.0184,0.0289,0.0086,0.4748,0.0060,0.2430,0.0058,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,tactile_only,0.6803,0.0561,0.1105,0.0202,0.0833,0.0260,0.6582,0.0425,0.6463,0.0304,0.0340,0.0119,0.4879,0.0113,0.2566,0.0068,7,0.0000
oracle_failure_aware_policy,combined_stress,tool_use_contact_control,vision_only,0.6956,0.0404,0.1054,0.0303,0.0731,0.0267,0.6241,0.0443,0.6786,0.0216,0.0391,0.0111,0.4640,0.0112,0.2408,0.0046,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,compositional_multi_sensor,0.9133,0.0202,0.2908,0.0274,0.1701,0.0174,0.6939,0.0182,0.6905,0.0345,0.0238,0.0102,0.6984,0.0093,0.4697,0.0056,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,depth_only,0.7347,0.0278,0.0935,0.0328,0.0833,0.0169,0.6616,0.0274,0.6769,0.0568,0.0408,0.0175,0.5056,0.0119,0.2456,0.0064,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,force_torque_only,0.7602,0.0200,0.1241,0.0152,0.1003,0.0196,0.6803,0.0213,0.6446,0.0421,0.0153,0.0122,0.5095,0.0107,0.2641,0.0045,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,language_grounding_only,0.7245,0.0396,0.0867,0.0258,0.0680,0.0214,0.6412,0.0148,0.6854,0.0175,0.0153,0.0111,0.5136,0.0151,0.2323,0.0072,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,proprioception_only,0.7177,0.0419,0.0833,0.0153,0.0833,0.0228,0.7041,0.0454,0.7024,0.0411,0.0340,0.0139,0.4998,0.0158,0.2363,0.0054,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,tactile_only,0.7517,0.0156,0.1122,0.0305,0.0867,0.0174,0.6650,0.0451,0.7075,0.0317,0.0476,0.0197,0.4900,0.0132,0.2414,0.0056,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,deformable_handling,vision_only,0.7381,0.0255,0.0816,0.0276,0.0578,0.0193,0.6378,0.0384,0.6939,0.0437,0.0153,0.0098,0.4928,0.0103,0.2370,0.0048,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,compositional_multi_sensor,0.8946,0.0267,0.2585,0.0419,0.1173,0.0213,0.6224,0.0591,0.6480,0.0360,0.0289,0.0152,0.6587,0.0106,0.4007,0.0047,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,depth_only,0.7568,0.0221,0.0833,0.0249,0.0646,0.0341,0.6735,0.0377,0.6939,0.0416,0.0391,0.0226,0.4955,0.0119,0.2148,0.0049,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,force_torque_only,0.7381,0.0414,0.0765,0.0086,0.0731,0.0094,0.6769,0.0362,0.6905,0.0310,0.0391,0.0067,0.5048,0.0143,0.2302,0.0095,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,language_grounding_only,0.7449,0.0249,0.0867,0.0287,0.0510,0.0141,0.6514,0.0370,0.7024,0.0548,0.0340,0.0206,0.5023,0.0122,0.2053,0.0061,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,proprioception_only,0.7296,0.0321,0.0442,0.0150,0.0629,0.0111,0.6412,0.0312,0.7143,0.0374,0.0357,0.0088,0.4987,0.0106,0.2043,0.0085,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,tactile_only,0.7483,0.0328,0.0850,0.0241,0.0442,0.0132,0.6361,0.0215,0.7126,0.0281,0.0289,0.0152,0.4999,0.0121,0.2141,0.0043,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,grasp_selection,vision_only,0.7347,0.0387,0.0646,0.0152,0.0459,0.0200,0.6786,0.0364,0.7007,0.0236,0.0527,0.0183,0.4890,0.0175,0.2096,0.0068,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,compositional_multi_sensor,0.9218,0.0168,0.3095,0.0374,0.1650,0.0246,0.6395,0.0258,0.7075,0.0644,0.0340,0.0061,0.6687,0.0087,0.4468,0.0034,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,depth_only,0.6854,0.0356,0.1088,0.0339,0.0935,0.0406,0.6361,0.0215,0.7160,0.0187,0.0306,0.0160,0.4936,0.0153,0.2371,0.0052,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,force_torque_only,0.7619,0.0553,0.0986,0.0141,0.0714,0.0239,0.6412,0.0285,0.6837,0.0426,0.0272,0.0141,0.5076,0.0080,0.2582,0.0045,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,language_grounding_only,0.7347,0.0309,0.0765,0.0221,0.0629,0.0248,0.6735,0.0432,0.7041,0.0471,0.0306,0.0203,0.5082,0.0084,0.2211,0.0039,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,proprioception_only,0.7687,0.0485,0.1122,0.0196,0.0646,0.0160,0.6497,0.0413,0.6990,0.0403,0.0187,0.0086,0.4977,0.0078,0.2260,0.0050,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,tactile_only,0.6990,0.0541,0.1037,0.0214,0.0867,0.0329,0.6259,0.0243,0.6480,0.0541,0.0476,0.0228,0.5009,0.0117,0.2423,0.0048,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,insertion_alignment,vision_only,0.7381,0.0269,0.1088,0.0386,0.0748,0.0174,0.6616,0.0233,0.6888,0.0316,0.0374,0.0200,0.4970,0.0113,0.2276,0.0110,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,compositional_multi_sensor,0.9031,0.0290,0.2653,0.0410,0.1684,0.0281,0.6327,0.0402,0.7483,0.0336,0.0323,0.0141,0.6743,0.0091,0.4439,0.0061,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,depth_only,0.7092,0.0283,0.0816,0.0200,0.0646,0.0249,0.6446,0.0508,0.6871,0.0663,0.0408,0.0215,0.5041,0.0059,0.2373,0.0068,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,force_torque_only,0.7687,0.0160,0.1088,0.0246,0.0918,0.0273,0.6395,0.0325,0.6956,0.0254,0.0391,0.0111,0.5145,0.0149,0.2609,0.0082,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,language_grounding_only,0.6837,0.0329,0.0901,0.0249,0.0493,0.0107,0.6548,0.0501,0.6905,0.0239,0.0357,0.0088,0.5073,0.0107,0.2285,0.0050,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,proprioception_only,0.7517,0.0241,0.0595,0.0244,0.0493,0.0193,0.6139,0.0363,0.7024,0.0475,0.0289,0.0196,0.4979,0.0083,0.2242,0.0056,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,tactile_only,0.7058,0.0431,0.1054,0.0252,0.0748,0.0195,0.6497,0.0360,0.7058,0.0449,0.0476,0.0288,0.5014,0.0111,0.2439,0.0085,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,mobile_manip_near_obstacles,vision_only,0.7534,0.0226,0.0918,0.0296,0.0731,0.0148,0.6378,0.0254,0.6905,0.0356,0.0340,0.0107,0.4952,0.0131,0.2264,0.0035,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,compositional_multi_sensor,0.9065,0.0236,0.2755,0.0379,0.1480,0.0274,0.6548,0.0388,0.6786,0.0367,0.0391,0.0282,0.6585,0.0079,0.4257,0.0032,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,depth_only,0.7279,0.0369,0.0901,0.0227,0.0680,0.0268,0.6429,0.0394,0.7109,0.0380,0.0289,0.0112,0.4978,0.0065,0.2337,0.0050,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,force_torque_only,0.7279,0.0328,0.1156,0.0333,0.0629,0.0258,0.6582,0.0273,0.6616,0.0374,0.0340,0.0139,0.5113,0.0130,0.2482,0.0060,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,language_grounding_only,0.7551,0.0381,0.0816,0.0271,0.0629,0.0174,0.6241,0.0269,0.7160,0.0193,0.0374,0.0148,0.5114,0.0106,0.2129,0.0034,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,proprioception_only,0.7347,0.0437,0.0850,0.0180,0.0646,0.0190,0.6633,0.0595,0.6905,0.0417,0.0289,0.0168,0.4951,0.0189,0.2180,0.0043,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,tactile_only,0.7279,0.0285,0.0901,0.0233,0.0561,0.0208,0.6803,0.0299,0.7160,0.0271,0.0153,0.0067,0.4949,0.0146,0.2247,0.0051,7,0.0000
oracle_failure_aware_policy,delayed_sensor_recovery,tool_use_contact_control,vision_only,0.7041,0.0193,0.0833,0.0265,0.0663,0.0112,0.6616,0.0370,0.6616,0.0604,0.0323,0.0132,0.4922,0.0110,0.2180,0.0061,7,0.0000
